book_id,genres
5998,"['romance', 'contemporary', 'young-adult', 'sports']"
5999,"['fiction', 'thriller', 'mystery', 'crime', 'suspense', 'classics']"
6000,"['historical-fiction', 'romance', 'fiction', 'christian']"
6001,"['romance', 'music', 'contemporary', 'chick-lit']"
6002,"['fantasy', 'fiction', 'science-fiction', 'paranormal']"
6004,"['paranormal', 'romance', 'fantasy', 'young-adult']"
6007,"['fiction', 'historical-fiction', 'contemporary', 'classics']"
6008,"['fantasy', 'romance', 'fiction', 'historical-fiction']"
6009,"['fantasy', 'young-adult', 'fiction', 'romance', 'historical-fiction']"
6010,"['fantasy', 'young-adult', 'fiction', 'mystery', 'science-fiction']"
6011,"['science', 'nonfiction', 'biography', 'memoir', 'history', 'philosophy']"
6012,"['fiction', 'contemporary', 'young-adult']"
6013,"['science-fiction', 'fiction', 'fantasy']"
6014,"['fiction', 'horror', 'young-adult', 'mystery', 'romance', 'thriller', 'suspense']"
6016,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
6017,"['mystery', 'fiction', 'crime', 'classics', 'historical-fiction']"
6018,"['fiction', 'classics', 'fantasy']"
6019,"['chick-lit', 'fiction', 'romance', 'contemporary']"
6020,"['romance', 'historical-fiction', 'fiction']"
6021,"['memoir', 'nonfiction', 'biography', 'cookbooks']"
6022,"['poetry', 'classics', 'fiction', 'romance']"
6023,"['romance', 'historical-fiction', 'fiction', 'chick-lit']"
6024,"['historical-fiction', 'fiction']"
6025,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6026,"['romance', 'contemporary', 'young-adult', 'fiction', 'chick-lit']"
6028,"['fiction', 'romance', 'chick-lit', 'contemporary']"
6029,"['romance', 'historical-fiction', 'fiction', 'chick-lit']"
6030,"['fiction', 'historical-fiction', 'classics']"
6031,"['young-adult', 'fiction', 'mystery', 'historical-fiction', 'contemporary']"
6032,"['nonfiction', 'self-help', 'spirituality', 'psychology', 'philosophy', 'religion']"
6033,"['fiction', 'historical-fiction', 'crime', 'mystery', 'contemporary']"
6034,"['young-adult', 'contemporary', 'fiction', 'romance']"
6035,"['romance', 'historical-fiction', 'fiction']"
6037,"['nonfiction', 'history', 'business', 'philosophy', 'science']"
6038,"['history', 'nonfiction', 'biography']"
6039,"['fiction', 'classics']"
6040,"['fantasy', 'young-adult', 'mystery', 'horror', 'paranormal', 'fiction']"
6042,"['fiction', 'historical-fiction', 'crime', 'contemporary']"
6044,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
6045,"['fiction', 'classics', 'historical-fiction']"
6046,"['biography', 'science', 'nonfiction', 'history']"
6048,"['paranormal', 'fantasy', 'romance', 'fiction']"
6049,"['fiction', 'contemporary']"
6050,"['fiction', 'romance', 'chick-lit', 'contemporary']"
6051,"['young-adult', 'mystery', 'romance', 'contemporary', 'fiction', 'chick-lit']"
6052,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
6053,"['fantasy', 'young-adult', 'horror', 'fiction', 'paranormal', 'mystery', 'thriller']"
6054,"['fiction', 'contemporary', 'science-fiction', 'young-adult']"
6055,"['classics', 'fiction', 'historical-fiction']"
6056,"['young-adult', 'paranormal', 'romance', 'fantasy', 'fiction']"
6058,"['fantasy', 'fiction']"
6059,"['mystery', 'fiction', 'thriller', 'crime', 'historical-fiction', 'suspense']"
6061,"['fiction', 'historical-fiction', 'classics', 'young-adult']"
6062,"['nonfiction', 'philosophy', 'spirituality', 'religion', 'psychology', 'science', 'self-help']"
6063,"['classics', 'fiction', 'young-adult']"
6064,"['history', 'nonfiction']"
6065,"['science', 'nonfiction', 'history', 'religion']"
6066,"['fiction', 'romance', 'contemporary']"
6069,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'contemporary', 'suspense']"
6070,"['fiction', 'philosophy', 'fantasy', 'young-adult', 'mystery', 'contemporary']"
6071,"['self-help', 'nonfiction', 'psychology', 'business', 'spirituality']"
6074,"['science-fiction', 'fiction', 'fantasy']"
6075,"['paranormal', 'romance', 'fantasy']"
6076,"['historical-fiction', 'fiction', 'fantasy']"
6078,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6079,"['fantasy', 'fiction', 'historical-fiction', 'young-adult', 'romance']"
6080,"['fantasy', 'paranormal', 'romance', 'fiction']"
6081,"['romance', 'contemporary', 'fiction', 'chick-lit']"
6083,"['fantasy', 'fiction']"
6085,"['science-fiction', 'fiction', 'fantasy']"
6086,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
6087,"['mystery', 'fiction', 'crime', 'classics']"
6089,"['religion', 'history', 'biography', 'nonfiction', 'spirituality']"
6090,"['historical-fiction', 'fiction', 'romance', 'contemporary']"
6091,"['paranormal', 'romance', 'fantasy', 'fiction']"
6093,"['fiction', 'comics', 'graphic-novels', 'fantasy']"
6095,"['nonfiction', 'self-help', 'business', 'psychology', 'philosophy']"
6096,"['historical-fiction', 'fiction', 'romance', 'chick-lit']"
6097,"['fantasy', 'fiction', 'classics', 'young-adult']"
6098,"['romance', 'contemporary', 'mystery', 'suspense']"
6100,"['romance', 'contemporary', 'music', 'chick-lit']"
6101,"['philosophy', 'nonfiction', 'classics', 'religion']"
6102,"['fantasy', 'classics', 'fiction', 'young-adult']"
6103,"['romance', 'contemporary', 'fiction']"
6105,"['fiction', 'historical-fiction', 'contemporary']"
6106,"['classics', 'fiction', 'young-adult']"
6108,"['manga', 'fantasy', 'graphic-novels', 'comics', 'romance', 'fiction', 'young-adult']"
6109,"['chick-lit', 'mystery', 'romance', 'fiction', 'contemporary', 'young-adult', 'crime']"
6111,"['paranormal', 'young-adult', 'romance', 'fantasy', 'contemporary', 'fiction']"
6112,"['nonfiction', 'science', 'biography', 'memoir']"
6113,"['fiction', 'thriller', 'mystery', 'suspense', 'science-fiction', 'crime']"
6114,"['fiction', 'contemporary', 'romance']"
6115,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
6116,"['fiction', 'contemporary', 'romance']"
6117,"['mystery', 'thriller', 'fiction', 'crime', 'suspense']"
6118,"['fantasy', 'paranormal', 'romance', 'fiction']"
6119,"['classics', 'fiction']"
6120,"['fiction', 'fantasy', 'contemporary', 'romance']"
6121,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult']"
6122,"['young-adult', 'fiction', 'romance', 'chick-lit', 'contemporary']"
6123,"['science-fiction', 'fiction', 'fantasy', 'classics']"
6124,"['young-adult', 'fiction', 'contemporary']"
6125,"['fiction', 'contemporary']"
6126,"['science-fiction', 'fiction', 'fantasy']"
6127,"['romance', 'contemporary', 'young-adult', 'fiction']"
6128,"['classics', 'fiction', 'romance', 'historical-fiction']"
6130,"['horror', 'fiction', 'science-fiction', 'classics', 'thriller', 'mystery', 'suspense']"
6131,"['history', 'nonfiction', 'classics']"
6132,"['mystery', 'romance', 'fiction', 'chick-lit', 'contemporary', 'crime']"
6133,"['fantasy', 'young-adult', 'science-fiction', 'fiction']"
6135,"['fantasy', 'fiction', 'romance', 'science-fiction']"
6136,"['fantasy', 'young-adult', 'romance', 'paranormal', 'science-fiction', 'fiction']"
6138,"['mystery', 'young-adult', 'fiction', 'classics', 'crime']"
6139,"['historical-fiction', 'fiction', 'romance', 'classics']"
6140,"['fiction', 'thriller', 'mystery', 'suspense', 'art']"
6141,"['fantasy', 'fiction', 'young-adult', 'classics']"
6142,"['christian', 'fiction', 'romance', 'historical-fiction', 'contemporary', 'chick-lit']"
6143,"['paranormal', 'fantasy', 'romance', 'fiction', 'horror']"
6144,"['fantasy', 'fiction', 'science-fiction']"
6145,"['romance', 'sports', 'contemporary', 'chick-lit']"
6147,"['nonfiction', 'crime', 'mystery', 'history', 'thriller', 'classics', 'suspense']"
6148,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
6149,"['psychology', 'nonfiction', 'self-help', 'science', 'business']"
6150,"['science-fiction', 'fiction', 'thriller', 'mystery', 'fantasy']"
6151,"['mystery', 'thriller', 'crime', 'fiction', 'suspense']"
6154,"['fiction', 'classics', 'contemporary']"
6156,"['philosophy', 'religion', 'nonfiction', 'classics', 'science', 'spirituality']"
6158,"['historical-fiction', 'romance', 'fiction']"
6160,"['fiction', 'classics']"
6162,"['romance', 'historical-fiction', 'fiction', 'chick-lit']"
6164,"['young-adult', 'science-fiction', 'fiction', 'fantasy']"
6165,"['fiction', 'science-fiction', 'thriller', 'mystery', 'suspense']"
6166,"['philosophy', 'religion', 'spirituality', 'nonfiction', 'classics']"
6167,"['fiction', 'classics', 'mystery', 'thriller', 'crime', 'historical-fiction']"
6168,"['memoir', 'nonfiction', 'biography', 'contemporary']"
6169,"['science-fiction', 'fiction', 'horror', 'fantasy']"
6173,"['history', 'nonfiction', 'philosophy', 'classics']"
6174,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'sports']"
6175,"['fantasy', 'young-adult', 'horror', 'paranormal', 'fiction']"
6176,"['romance', 'young-adult', 'contemporary']"
6177,"['fiction', 'chick-lit', 'contemporary', 'romance']"
6178,"['paranormal', 'fantasy', 'young-adult', 'romance', 'fiction']"
6179,"['historical-fiction', 'fiction']"
6180,"['fiction', 'contemporary', 'historical-fiction']"
6181,"['fiction', 'contemporary', 'classics']"
6182,"['fiction', 'young-adult', 'horror', 'romance', 'mystery', 'contemporary', 'thriller', 'chick-lit']"
6183,"['fantasy', 'young-adult', 'fiction', 'mystery']"
6184,"['fiction', 'classics', 'contemporary', 'thriller', 'mystery']"
6186,"['horror', 'fantasy', 'graphic-novels', 'fiction', 'comics', 'suspense', 'science-fiction']"
6187,"['mystery', 'classics', 'fiction', 'crime', 'historical-fiction']"
6189,"['fantasy', 'young-adult', 'fiction']"
6190,"['classics', 'fiction', 'historical-fiction']"
6191,"['fiction', 'contemporary', 'sports']"
6193,"['paranormal', 'romance', 'fantasy']"
6194,"['fiction', 'contemporary']"
6195,"['fiction', 'classics', 'philosophy']"
6196,"['graphic-novels', 'comics', 'horror', 'fiction', 'fantasy', 'paranormal']"
6197,"['fantasy', 'fiction', 'young-adult']"
6198,"['historical-fiction', 'fiction', 'religion', 'philosophy']"
6199,"['fiction', 'science-fiction', 'young-adult', 'religion', 'fantasy']"
6200,"['fiction', 'thriller', 'mystery', 'suspense', 'crime', 'romance', 'contemporary']"
6201,"['young-adult', 'romance', 'chick-lit', 'fiction', 'contemporary']"
6203,"['paranormal', 'romance', 'fantasy']"
6204,"['science', 'philosophy', 'nonfiction', 'spirituality', 'religion']"
6205,"['romance', 'contemporary']"
6207,"['science-fiction', 'fiction', 'horror', 'fantasy', 'mystery']"
6208,"['romance', 'contemporary', 'suspense', 'chick-lit', 'mystery']"
6209,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction', 'music']"
6210,"['romance', 'historical-fiction', 'fiction']"
6211,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6212,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6213,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
6214,"['young-adult', 'fiction', 'science-fiction', 'romance', 'fantasy', 'chick-lit']"
6215,"['fiction', 'historical-fiction', 'mystery', 'contemporary']"
6216,"['fiction', 'contemporary']"
6217,"['manga', 'fantasy', 'comics', 'graphic-novels', 'fiction', 'young-adult']"
6219,"['science', 'nonfiction', 'philosophy']"
6220,"['psychology', 'science', 'nonfiction', 'philosophy']"
6221,"['paranormal', 'romance', 'young-adult', 'fantasy', 'fiction']"
6222,"['christian', 'fiction', 'romance', 'contemporary']"
6223,"['fiction', 'thriller', 'mystery', 'classics', 'crime']"
6225,"['philosophy', 'nonfiction', 'classics', 'history']"
6226,"['young-adult', 'contemporary', 'fiction', 'romance', 'sports']"
6230,"['young-adult', 'fiction', 'contemporary', 'romance']"
6232,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
6233,"['fantasy', 'young-adult', 'fiction', 'mystery']"
6234,"['fiction', 'contemporary', 'thriller', 'crime', 'mystery']"
6235,"['fantasy', 'young-adult', 'fiction', 'mystery']"
6237,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
6238,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'suspense']"
6239,"['young-adult', 'paranormal', 'romance', 'fantasy', 'fiction']"
6240,"['spirituality', 'nonfiction', 'religion', 'philosophy', 'self-help']"
6241,"['nonfiction', 'memoir', 'music', 'biography', 'art', 'poetry', 'travel']"
6242,"['fiction', 'historical-fiction', 'classics', 'contemporary']"
6244,"['fantasy', 'young-adult', 'fiction', 'romance']"
6245,"['nonfiction', 'memoir', 'biography']"
6247,"['fiction', 'graphic-novels', 'contemporary', 'romance', 'young-adult']"
6248,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction', 'mystery']"
6249,"['graphic-novels', 'comics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
6250,"['fiction', 'contemporary', 'religion']"
6252,"['science-fiction', 'fiction', 'thriller', 'fantasy', 'mystery']"
6253,"['fiction', 'fantasy', 'historical-fiction']"
6254,"['fantasy', 'paranormal', 'romance', 'fiction', 'historical-fiction']"
6256,"['fantasy', 'horror', 'fiction', 'science-fiction']"
6257,"['nonfiction', 'business', 'self-help']"
6258,"['psychology', 'nonfiction', 'self-help', 'science', 'philosophy']"
6259,"['fiction', 'crime', 'thriller', 'historical-fiction', 'classics', 'mystery']"
6260,"['fantasy', 'paranormal', 'romance', 'fiction']"
6261,"['fiction', 'chick-lit', 'romance', 'contemporary']"
6263,"['young-adult', 'science-fiction', 'fiction', 'mystery', 'thriller', 'suspense']"
6264,"['historical-fiction', 'fiction', 'classics']"
6265,"['fiction', 'classics', 'romance', 'fantasy']"
6266,"['young-adult', 'fantasy', 'romance', 'paranormal', 'science-fiction', 'fiction']"
6268,"['romance', 'contemporary', 'sports', 'young-adult', 'chick-lit']"
6269,"['romance', 'paranormal', 'fantasy', 'fiction']"
6270,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance']"
6271,"['romance', 'historical-fiction', 'fiction']"
6272,"['philosophy', 'nonfiction', 'classics', 'psychology', 'science']"
6273,"['fiction', 'classics']"
6274,"['nonfiction', 'history']"
6275,"['horror', 'young-adult', 'fiction', 'science-fiction', 'fantasy', 'thriller']"
6276,"['fiction', 'historical-fiction', 'thriller', 'mystery']"
6278,"['classics', 'fiction', 'historical-fiction', 'mystery', 'romance', 'suspense', 'thriller']"
6279,"['fantasy', 'young-adult', 'science-fiction', 'fiction']"
6280,"['horror', 'fiction', 'mystery', 'thriller', 'classics', 'suspense', 'fantasy']"
6281,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
6282,"['fantasy', 'young-adult', 'fiction']"
6283,"['fiction', 'contemporary', 'thriller']"
6284,"['fantasy', 'fiction', 'science-fiction']"
6285,"['nonfiction', 'memoir', 'biography', 'psychology', 'science']"
6286,"['romance', 'contemporary', 'chick-lit', 'fiction', 'young-adult']"
6287,"['nonfiction', 'memoir', 'travel', 'biography']"
6288,"['fiction', 'contemporary']"
6289,"['romance', 'contemporary', 'fiction', 'suspense']"
6290,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'fiction']"
6291,"['historical-fiction', 'fiction', 'art', 'classics']"
6292,"['fantasy', 'paranormal', 'fiction']"
6293,"['chick-lit', 'romance', 'fiction', 'mystery', 'contemporary']"
6295,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
6296,"['fantasy', 'young-adult', 'romance', 'fiction']"
6298,"['poetry', 'classics', 'romance', 'fiction']"
6299,"['historical-fiction', 'fiction']"
6301,"['young-adult', 'horror', 'science-fiction', 'fiction', 'fantasy']"
6302,"['classics', 'fiction', 'romance', 'historical-fiction']"
6303,"['romance', 'sports', 'contemporary', 'young-adult']"
6304,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance']"
6306,"['fiction', 'thriller', 'mystery', 'suspense', 'romance', 'crime', 'contemporary']"
6307,"['fiction', 'contemporary', 'historical-fiction', 'fantasy']"
6308,"['fantasy', 'young-adult', 'fiction', 'historical-fiction']"
6309,"['fantasy', 'fiction']"
6310,"['fiction', 'young-adult', 'contemporary']"
6311,"['fiction', 'young-adult', 'classics', 'historical-fiction']"
6313,"['romance', 'contemporary', 'sports', 'chick-lit', 'fiction']"
6314,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6315,"['fiction', 'science-fiction', 'thriller', 'classics', 'horror']"
6316,"['philosophy', 'nonfiction', 'religion', 'classics']"
6318,"['science-fiction', 'fiction', 'fantasy', 'mystery', 'classics']"
6320,"['fiction', 'classics', 'contemporary']"
6321,"['fiction', 'mystery', 'thriller', 'crime', 'horror', 'suspense']"
6322,"['fiction', 'contemporary']"
6323,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'crime']"
6324,"['fiction', 'thriller', 'mystery', 'suspense', 'romance', 'crime', 'contemporary']"
6325,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
6326,"['classics', 'fiction', 'poetry']"
6327,"['nonfiction', 'history', 'biography']"
6328,"['fiction', 'historical-fiction', 'romance', 'chick-lit', 'mystery', 'contemporary']"
6329,"['fiction', 'contemporary']"
6332,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'horror', 'romance']"
6333,"['historical-fiction', 'fiction', 'classics']"
6334,"['fiction', 'classics', 'poetry', 'fantasy']"
6335,"['fiction', 'historical-fiction', 'romance', 'classics', 'contemporary']"
6337,"['history', 'biography', 'nonfiction', 'classics', 'memoir']"
6338,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
6339,"['romance', 'contemporary', 'fiction']"
6341,"['comics', 'graphic-novels', 'fiction', 'historical-fiction']"
6342,"['fiction', 'christian', 'romance', 'contemporary']"
6343,"['romance', 'contemporary', 'young-adult', 'music', 'chick-lit', 'fiction']"
6346,"['fantasy', 'fiction', 'young-adult']"
6348,"['nonfiction', 'self-help', 'philosophy', 'memoir', 'psychology', 'classics']"
6349,"['thriller', 'fiction', 'mystery', 'suspense', 'historical-fiction', 'science-fiction', 'fantasy']"
